item_id|status_id|serial_number|warehouse_location_id|exp_dt|value
54216|1|0414145|||45.53
54217|1|1156138|||86.85
54218|1|911519836|||62.70
54219|1||||99.91
54220|1|0413630|||3.09
54221|0|0827237||2018-08-20 15:07:42|22.06
54222|1|0413595|||59.93
54223|1|1056879|||63.31
54224|1|0413604|||79.47
54225|1|0414143|||83.64
54226|1|0414056|||70.70
54227|1|0827286|||78.10
54228|1|1056419|||10.69
54229|1|0413635|||87.66
54230|1|0413615|||27.16
54231|1|1111143193|||44.70
54232|1|143070319|||20.15
54233|1|2011216|||6.45
54234|1|10462|||18.60
54235|1|1060060|||77.89
54236|1|9151780|||54.23
54237|1|84980|||75.90
54238|1|90236|||75.37
54239|1|85005|||41.02
54240|1|90195|||16.10
54241|1|90128|||59.85
54242|1|78144|||82.49
54243|1||||21.78
54244|1|90180|||17.02
54245|1|77977|||96.74
54246|1|80858|||54.59
54247|0|79026||2018-08-20 15:07:42|87.46
54248|1|77933|||89.19
54249|1|77975|||79.16
54250|1|79049|||28.98
54251|1|90122|||82.52
54252|1|78143|||29.32
54253|1|90124|||41.45
54254|1|90312|||58.26
54255|1|90136|||56.40
54256|1|78142|||67.06
54257|0|90185||2018-08-20 15:07:42|55.91
54258|1|90190|||9.38
54259|1|85004|||34.46
54260|1|84960|||77.46
54261|1|90178|||62.96
54262|1|79025|||0.50
54263|1|84218|||69.90
54264|1|0818301|||81.54
54265|1|1217345|||85.56
54266|1|1217299|||32.52
54267|1|1224414|||39.63
54268|1|1224419|||4.11
54269|1|1224424|||3.45
54270|1|1217234|||96.85
54271|1|1224432|||71.90
54272|1|1224375|||83.13
54273|1|1217229|||87.43
54274|1|1217240|||65.96
54275|1|1217265|||18.60
54276|1|1224427|||49.45
54277|1|1224444|||19.18
54278|1|1217268|||98.57
54279|1|1217267|||10.20
54280|0|1217244||2018-08-20 15:07:42|21.45
54281|1|1217231|||46.98
54282|1|1217294|||15.83
54283|1|1217233|||56.07
54284|0|1217320||2018-08-20 15:07:42|83.39
54285|1|1217292|||52.66
54286|1|1217311|||30.45
54287|1|1217318|||78.23
54288|1|1224856|||41.76
54289|1|1225780|||30.30
54290|1|1224896|||35.11
54291|0|1224875||2018-08-20 15:07:42|91.29
54292|1|1225823|||78.84
54293|1|1224863|||1.97
54294|1|1225772|||82.07
54295|1|1225835|||66.56
54296|1|1225784|||47.42
54297|1|1225751|||20.89
54298|1|1225792|||10.42
54299|1|1225837|||43.18
54300|1|1225836|||75.98
54301|1|1225790|||37.48
54302|1|1217304|||2.68
54303|1|1225809|||74.17
54304|1|1225829|||78.44
54305|1|1225787|||28.67
54306|1|1224885|||77.43
54307|1|1224906|||20.27
54308|1|1224904|||87.51
54309|1|1224881|||15.74
54310|1|1224897|||49.53
54311|1|1224854|||29.51
54312|1|1224507|||55.99
54313|1|1224526|||21.32
54314|1|1224479|||14.65
54315|1|1224522|||65.36
54316|1|1224474|||94.94
54317|1|1224529|||40.66
54318|1|0818245|||39.70
54319|0|1217342||2018-08-20 15:07:42|71.34
54320|1|1217340|||42.98
54321|1|1217392|||27.82
54322|1|1224527|||65.80
54323|0|1217271||2018-08-20 15:07:42|85.00
54324|1|1217302|||85.92
54325|1|1224457|||21.96
54326|1|1224442|||55.49
54327|1|1217287|||39.23
54328|1|1224425|||70.62
54329|1|1224433|||64.28
54330|1|1217232|||40.72
54331|1|1217230|||13.63
54332|1|1217309|||82.56
54333|1|1224441|||80.89
54334|1|1217272|||53.35
54335|1|1224435|||23.99
54336|1|1224415|||80.96
54337|1|1217235|||32.06
54338|1|1217237|||44.76
54339|1|1217319|||62.65
54340|1|1217238|||10.75
54341|1|1217260|||53.23
54342|1|1217259|||26.22
54343|1|1217249|||27.74
54344|1|1217241|||35.53
54345|1|1217291|||38.14
54346|1|1217278|||86.67
54347|1|1217283|||4.09
54348|1|1217323|||60.54
54349|1|1217325|||39.51
54350|1|1217312|||69.50
54351|1|1217239|||83.79
54352|1|1217307|||39.96
54353|1|1217295|||87.70
54354|1|1217297|||15.05
54355|1|1225746|||39.17
54356|1|1225779|||87.49
54357|1|1225769|||52.54
54358|1|1225833|||0.44
54359|1|1217242|||86.28
54360|0|1225834||2018-08-20 15:07:42|34.56
54361|1|1225781|||99.07
54362|1|1225762|||33.29
54363|1|1224893|||1.54
54364|1|1224900|||5.06
54365|1|1224858|||12.17
54366|1|1224903|||81.15
54367|1|1225745|||79.61
54368|1|1225825|||1.01
54369|1|1225793|||90.87
54370|1|1225752|||43.04
54371|1|1225155|||45.32
54372|0|1225191||2018-08-20 15:07:42|18.03
54373|1|1225160|||37.36
54374|1|1225168|||95.02
54375|1|1225149|||57.56
54376|1|1225175|||34.99
54377|1|1225135|||91.44
54378|1|1225161|||66.16
54379|1|1225178|||67.95
54380|1|1223094|||46.87
54381|1|1223159|||85.47
54382|1|1223070|||26.74
54383|1|1225202|||22.30
54384|1|1225138|||34.88
54385|1|1223028|||20.52
54386|0|1224423||2018-08-20 15:07:42|95.23
54387|1|1224518|||17.69
54388|1|1224431|||93.23
54389|1|1224466|||88.84
54390|1|1224373|||95.75
54391|1|1224380|||53.03
54392|1|1225922|||56.42
54393|1|1225801|||93.23
54394|1|1224378|||22.56
54395|1|1224510|||36.03
54396|1|1224523|||96.37
54397|1|1224428|||38.62
54398|1|1225782|||93.32
54399|0|1225816||2018-08-20 15:07:42|34.48
54400|1|1225820|||83.45
54401|1|1225927|||96.27
54402|1|1225895|||97.70
54403|1|1225892|||84.73
54404|1|1225932|||30.60
54405|1|1225921|||65.92
54406|1|1223078|||73.02
54407|1|1223067|||95.17
54408|1|1223095|||64.60
54409|1|1223128|||86.43
54410|1|1223096|||63.50
54411|1|1223134|||7.75
54412|1|1225151|||93.77
54413|1|1225190|||70.12
54414|1|1225170|||44.81
54415|1|1225134|||5.35
54416|0|1225221||2018-08-20 15:07:42|66.04
54417|0|1225164||2018-08-20 15:07:42|61.34
54418|1|1225194|||20.62
54419|1|1225142|||77.83
54420|1|1225179|||36.79
54421|1|1225158|||44.56
54422|1|1225156|||22.58
54423|1|1225144|||84.81
54424|1|1225227|||90.26
54425|1|1225189|||52.47
54426|1|1225223|||70.65
54427|0|1225228||2018-08-20 15:07:42|77.91
54428|1|1225205|||84.11
54429|1|1225183|||49.40
54430|1|1225157|||75.21
54431|1|1225193|||70.42
54432|1|1225195|||10.79
54433|0|1225210||2018-08-20 15:07:42|90.46
54434|0|1225173||2018-08-20 15:07:42|87.66
54435|1|1224496|||67.30
54436|1|1224542|||95.27
54437|1|1224545|||81.84
54438|1|1224476|||31.20
54439|1|1224471|||93.38
54440|1|1224541|||73.01
54441|1|1224493|||92.62
54442|1|1224465|||68.33
54443|1|1224379|||82.60
54444|1|1224376|||17.42
54445|1|1224370|||93.50
54446|0|1224374||2018-08-20 15:07:42|86.78
54447|1|1224357|||16.33
54448|1|1224367|||10.95
54449|1|1224391|||22.79
54450|1|1224383|||10.53
54451|1|1224389|||23.43
54452|1|1224358|||78.90
54453|1|1224390|||5.15
54454|0|1224405||2018-08-20 15:07:42|67.49
54455|1|1224369|||80.18
54456|1|1224381|||30.12
54457|1|1224409|||73.39
54458|1|1224454|||70.49
54459|1|1224398|||72.83
54460|1|1224410|||73.79
54461|1|1225828|||68.70
54462|0|1225839||2018-08-20 15:07:42|93.35
54463|1|1225898|||10.66
54464|0|1225913||2018-08-20 15:07:42|6.30
54465|1|1225923|||19.81
54466|1|1225774|||48.42
54467|1|1225778|||2.53
54468|1|1225814|||87.52
54469|1|1225926|||26.36
54470|1|1225807|||97.52
54471|1|1225928|||34.72
54472|1|1225915|||50.43
54473|1|1225817|||96.96
54474|1|1225831|||52.67
54475|1|1225819|||12.96
54476|1|1225830|||13.46
54477|1|1225934|||17.22
54478|1|1225912|||48.45
54479|1|1225920|||56.65
54480|1|1225939|||89.45
54481|1|1225908|||48.24
54482|1|1225763|||92.45
54483|0|1225925||2018-08-20 15:07:42|57.97
54484|0|1225761||2018-08-20 15:07:42|10.56
54485|1|1223530|||80.94
54486|1|1223561|||25.61
54487|0|1223538||2018-08-20 15:07:42|43.96
54488|1|1223562|||13.17
54489|1|1223542|||96.58
54490|1|1223565|||48.98
54491|1|1223549|||4.36
54492|1|1223563|||51.95
54493|1|1223552|||8.84
54494|1|1223556|||98.62
54495|1|1223523|||73.05
54496|1|1223553|||37.19
54497|0|1223493||2018-08-20 15:07:42|87.95
54498|1||||75.21
54499|1|1221613|||76.18
54500|1|1221615|||14.62
54501|1|1221633|||92.16
54502|1|1221760|||60.03
54503|1|1221723|||84.62
54504|1|1221759|||31.78
54505|1|1221681|||56.98
54506|1|1221687|||74.05
54507|1|1225931|||33.81
54508|1|1225918|||60.10
54509|1|1225933|||17.61
54510|1|1225832|||61.55
54511|1|1225938|||98.86
54512|1|1225771|||66.85
54513|0|1225916||2018-08-20 15:07:42|64.89
54514|1|1223559|||5.14
54515|1|1223501|||37.73
54516|1|1223547|||56.10
54517|1|1223569|||60.22
54518|1|1223527|||3.74
54519|1|1223568|||40.44
54520|0|12235481223548||2018-08-20 15:07:42|22.82
54521|1|1223544|||59.76
54522|1|1224382|||70.05
54523|1|1224420|||47.15
54524|1|1224443|||89.24
54525|1|1224453|||23.43
54526|1|1224418|||29.35
54527|1|1224451|||23.15
54528|1|1224413|||17.65
54529|0|1224363||2018-08-20 15:07:42|8.95
54530|1|1224411|||26.10
54531|1|1224393|||3.34
54532|1|1224450|||18.76
54533|1|1224429|||76.44
54534|1|1224384|||70.07
54535|1|1224366|||44.48
54536|1|1224430|||99.76
54537|0|1224436||2018-08-20 15:07:42|53.86
54538|1|1224360|||78.62
54539|1|1224399|||47.76
54540|1|1224403|||21.23
54541|1|1224385|||38.81
54542|1|1224400|||96.79
54543|1|1224407|||39.80
54544|1|1224372|||57.04
54545|1|1224371|||36.92
54546|1|1224356|||1.77
54547|1|1224392|||24.92
54548|1|1224394|||76.34
54549|1|1224406|||62.39
54550|1|1224401|||23.48
54551|1|1224368|||46.42
54552|1|1224365|||91.86
54553|1|1224362|||50.89
54554|1|1224412|||37.85
54555|1|1224364|||20.07
54556|0|1224387||2018-08-20 15:07:42|43.60
54557|1|1224386|||60.44
54558|1|1224449|||14.46
54559|1|1224417|||27.35
54560|1|1224514|||12.06
54561|1|1224416|||60.38
54562|1|1224504|||25.15
54563|1|1224506|||81.59
54564|1|1224377|||80.16
54565|1|1224361|||34.07
54566|1|1224538|||45.28
54567|1|1224455|||4.83
54568|1|1224396|||88.01
54569|1|1224503|||45.62
54570|1|1224355|||4.28
54571|1|1224388|||78.17
54572|1|1224524|||49.59
54573|1|1224512|||45.92
54574|1|1225783|||67.06
54575|1|1225219|||53.70
54576|1|1225192|||25.65
54577|1|1225214|||18.60
54578|1|1225804|||53.04
54579|1|1225757|||40.76
54580|1|1225747|||71.70
54581|1|1225813|||91.09
54582|0|90133||2018-08-20 15:07:42|24.35
54583|1|77956|||4.43
54584|1|4146|||5.57
54585|0|50152||2018-08-20 15:07:42|61.32
54586|1|73481102|||99.83
54587|1|115518|||39.27
54588|1|90082|||63.33
54589|1|73961479|||15.37
54590|1|9100063|||76.57
54591|1|373|||5.99
54592|1|2472|||38.05
54593|1|0181|||36.47
54594|0|11880295||2018-08-20 15:07:42|65.51
54595|0|12209270096||2018-08-20 15:07:42|44.10
54596|1|10370478|||20.22
54597|1|9151746|||30.76
54598|0|11401194||2018-08-20 15:07:42|72.85
54599|1|11401185|||98.43
54600|1|114011891|||84.23
54601|1|11351466|||20.22
54602|0|11401186||2018-08-20 15:07:42|83.82
54603|1|11401190|||22.30
54604|1|11401165|||89.86
54605|1|99840114|||78.13
54606|1|10502977|||30.50
54607|1|3344310|||45.31
54608|1|9282168|||93.13
54609|1|10370475|||7.41
54610|0|10503043||2018-08-20 15:07:42|50.34
54611|1|3636823|||18.64
54612|1|10262067|||85.35
54613|1|10261045|||87.32
54614|1|11627|||66.94
54615|1|72908|||75.77
54616|1|393747|||4.85
54617|1|9953|||38.89
54618|1|9955|||49.89
54619|0|||2018-08-20 15:07:42|71.38
54620|1|15865|||90.27
54621|1|23494|||84.38
54622|1|22047|2356||35.12
54623|1|28191|||86.51
54624|1|23572|||69.69
54625|1|905478929|2356||1.25
54626|1|906021406|||12.54
54627|1|911519845|2351||12.77
54628|1|911519858|||4.65
54629|1|23404|||96.09
54630|1|23477|||12.54
54631|1|47084|||53.42
54632|1|23509|2356||33.31
54633|1|38928|||48.67
54634|1|23390|||48.03
54635|1|23638|||4.41
54636|1|7885581|||81.79
54637|1|198801139|||1.82
54638|1|10853|||93.66
54639|1|20330877|||3.02
54640|1|45668|||37.89
54641|1|49376|||97.18
54890|1||||8.80
54891|1|326377|||57.27
54892|1|325655|||6.28
54893|0|338576||2018-08-20 15:07:42|82.58
54894|1|317043|||36.00
54895|1|322948|2356||93.68
54896|1|320508|||89.35
54897|1|16254|||41.07
54898|1|92073088|||31.50
54899|0|92092921||2018-08-20 15:07:42|86.57
54900|1|94072230|||62.88
54901|0|97197057||2018-08-20 15:07:42|17.35
54902|0|3281643||2018-08-20 15:07:42|9.54
54903|0|97177077||2018-08-20 15:07:42|56.57
54904|1|3276650|||40.54
54905|1|0567276|||41.64
54906|1|10011230|||6.97
54907|1|0237851|||51.36
54908|1|0789996|||46.54
54909|1|08107628|||76.71
54910|1|08107194|||99.86
54911|1|10011213|||46.43
54912|1|10011172|||40.44
54913|0|10011234||2018-08-20 15:07:42|38.18
54914|0|10011117||2018-08-20 15:07:42|28.83
54915|1|09007376|||28.88
54916|1|09007147|||63.33
54917|1|09007372|||63.70
54918|1|10011127|||14.60
54919|1|10011143|||52.03
54920|1|09007350|||99.46
54921|1|09007346|||31.22
54922|1|0239780|||70.51
54923|1|10011126|||73.73
54924|1|09006906|||72.49
54925|1|09009241|||51.94
54926|1|09009235|||43.57
54927|1|09007352|||16.45
54928|1|09006904|||20.60
54929|1|09009227|||88.08
54930|0|09007399||2018-08-20 15:07:42|40.80
54931|1|0239781|||11.73
54932|1|09007242|||19.38
54933|1|38492815|||71.09
54934|1|0567281|||22.32
54935|1|0567303|||17.15
54936|1|0685704|||46.83
54937|1|0567355|||20.60
54938|1|0567329|||67.99
54939|1|0567180|||18.59
54940|1|0567356|||9.55
54941|1|0567211|||89.45
54942|1|0567301|||49.20
54943|1|0567326|||55.70
54944|1|0567234|||74.26
54945|1|0567256|||85.26
54946|1|0567189|||62.40
54947|1|0567255|||33.38
54948|1|0567330|||73.77
54949|1|0457252|||43.93
54950|1|07115346|||6.03
54951|1|0344092|||7.39
54952|1|0567486|||81.54
54953|0|0457248||2018-08-20 15:07:42|55.43
54954|1|0458666|||7.55
54955|0|0567190||2018-08-20 15:07:42|56.68
54956|1|0458658|||74.08
54957|1|0567278|||67.25
54958|0|0458676||2018-08-20 15:07:42|32.15
54959|1|0567175|||80.57
54960|1|0567328|||25.11
54961|1|0567199|||16.01
54962|1|0567290|||29.78
54963|1|0567333|||83.56
54964|1|0567477|||0.88
54965|1|0567299|||62.42
54966|1|0567360|||2.15
54967|1|0567258|||35.69
54968|0|0342664||2018-08-20 15:07:42|50.56
54969|1|0685989|||30.24
54970|1|0126|||96.38
54971|1|0150|||21.31
54972|1||||11.00
54973|1|10551|||74.42
54974|1|13051723|||56.92
54975|1|13051166|||14.21
54976|1|13050724|||69.95
54977|1|12989609|||28.85
54978|1|13051887|||92.28
54979|1|13050674|||41.94
54980|1|13050397|||56.82
54981|1|13051502|||9.26
54982|1|12989558|||38.41
54983|1|13050752|||27.22
54984|0|13050446||2018-08-20 15:07:42|55.22
54985|1|13051711|||71.40
54986|1|13051193|||25.19
54987|1|13051412|||19.41
54988|1|13050936|||56.38
54989|1|12989595|||50.19
54990|1|13051804|||77.77
54991|1|13051362|||53.80
54992|1|13051027|||97.52
54993|1|13050588|||29.95
54994|0|13050137||2018-08-20 15:07:42|9.34
54995|1|13051755|||1.70
54996|1|13049965|||54.51
54997|0|13052127||2018-08-20 15:07:42|21.28
54998|1|13050062|||87.06
54999|1|13050298|||99.22
55000|1|13051500|||82.64
55001|1|13050544|||44.96
55002|1|13050634|||77.67
55003|1|13050299|||67.56
55004|1|13051453|||25.01
55005|1|13049952|||48.17
55006|1|13051467|||4.49
55007|1|13050473|||62.83
55008|1|13050341|||32.38
55009|1|13050697|||3.49
55010|1|13051198|||72.53
55011|1|13051805|||18.09
55012|1|13050404|||63.79
55013|1|13051136|||66.13
55014|1|13051294|||43.12
55015|1|13050967|||65.75
55016|1|13051790|||62.02
55017|1|13051797|||89.61
55018|1|13050945|||64.97
55019|1|13050542|||53.02
55020|1|13051709|||23.06
55021|0|13051391||2018-08-20 15:07:42|25.44
55022|1|13050297|||93.12
55023|1|13051306|||88.37
55024|1|13050352|||3.72
55025|1|13051197|||57.13
55026|1|13050128|||52.47
55027|1|13050961|||81.88
55028|1|13051116|||36.52
55029|1|13051510|||43.91
55030|1|13051240|||27.56
55031|1|13051383|||67.49
55032|1|12990304|||46.01
55033|1|13051514|||74.56
55034|1|13050198|||85.20
55035|1|13051535|||19.77
55036|1|13051263|||85.61
55037|1|13051936|||56.78
55038|1|13051525|||61.65
55039|0|13049837||2018-08-20 15:07:42|3.39
55040|1|13051105|||39.23
55041|1|13051692|||92.38
55042|1|13050400|||70.84
55043|1|13050740|||18.01
55044|0|13050050||2018-08-20 15:07:42|56.68
55045|1|13051099|||13.83
55046|0|13049955||2018-08-20 15:07:42|15.56
55047|1|13050491|||26.51
55048|1|13051507|||17.06
55049|1|13051427|||82.48
55050|1|13050592|||7.86
55051|1|13050398|||79.53
55052|1|13051773|||39.29
55053|1|13050196|||73.78
55054|1|13050503|||30.73
55055|1|13050929|||74.03
55056|1|13050618|||83.96
55057|1|13051460|||0.01
55058|1|12989553|||97.34
55059|0|13051252||2018-08-20 15:07:42|9.01
55060|1|13051179|||15.45
55061|1|13050199|||45.90
55062|1|13051523|||89.71
55063|1|13051024|||26.08
55064|0|13051875||2018-08-20 15:07:42|18.75
55065|1|13050445|||17.38
55066|1|13051795|||83.33
55067|1|12989696|||47.81
55068|1|13051295|||89.87
55069|1|13051710|||29.01
55070|1|13049966|||89.45
55071|1|13051302|||51.86
55072|1|13050943|||44.12
55073|1|13051249|||80.52
55074|1|13051703|||71.65
55075|0|13050403||2018-08-20 15:07:42|43.63
55076|1|13051186|||11.32
55077|1|13051165|||97.58
55078|1|13050272|||18.25
55079|0|12989396||2018-08-20 15:07:42|15.42
55080|1|13051480|||12.17
55081|1|13051392|||37.53
55082|1|13050580|||77.34
55083|0|13050139||2018-08-20 15:07:42|4.97
55084|1|13051119|||34.85
55085|1|13050748|||85.22
55086|1|13050488|||86.02
55087|1|13050620|||91.22
55088|1|13051292|||55.99
55089|1|13051425|||89.45
55090|1|13050695|||50.44
55091|1|13050579|||90.32
55092|1|13051780|||75.19
55093|1|13051754|||15.40
55094|1|13050598|||58.28
55095|0|13051901||2018-08-20 15:07:42|39.52
55096|1|13049939|||57.23
55097|0|13051668||2018-08-20 15:07:42|13.39
55098|1|13048815|||30.46
55099|1|13050894|||82.18
55100|1|13050749|||1.05
55101|1|13050310|||29.42
55102|1|13051254|||43.49
55103|1|13048789|||91.46
55104|1|13051118|||79.72
55105|1|13051753|||7.87
55106|1|13050505|||79.28
55107|1|13050243|||95.78
55108|1|13051616|||20.47
55109|1|13051817|||61.68
55110|1|13051022|||84.00
55111|1|13051089|||93.92
55112|1|13050612|||19.04
55113|1|13051428|||10.49
55114|1|12989327|||42.56
55115|1|13050631|||72.56
55116|1|12989415|||7.23
55117|1|13050623|||12.14
55118|1|13050867|||0.49
55119|1|13051714|||64.21
55120|1|13051382|||18.19
55121|1|13047912|||37.78
55122|1|13051446|||89.69
55123|1|13050465|||8.49
55124|1|13050061|||18.18
55125|1|13050454|||66.16
55126|1|13050447|||39.90
55127|1|13051684|||4.45
55128|1|13050337|||99.22
55129|1|13050307|||97.37
55130|0|13051131||2018-08-20 15:07:42|82.27
55131|1|12990477|||67.10
55132|1|13051774|||51.67
55133|1|13051177|||11.49
55134|1|13051021|||76.94
55135|1|13051821|||25.74
55136|1|13050000|||60.88
55137|0|13051447||2018-08-20 15:07:42|22.46
55138|1|13051286|||21.05
55139|1|13051457|||27.27
55140|1|13050944|||97.00
55141|1|13050793|||2.65
55142|0|13050863||2018-08-20 15:07:42|19.01
55143|1|13046459|||32.10
55144|1|13051274|||92.29
55145|1|13049842|||78.46
55146|1|13050049|||21.47
55147|1|13051793|||15.80
55148|1|13045629|||24.79
55149|1|13049956|||22.41
55150|1|12989948|||64.78
55151|1|12989967|||14.17
55152|1|13051069|||52.68
55153|1|13050591|||91.97
55154|1|13051748|||67.60
55155|1|13051101|||74.77
55156|1|13051445|||68.46
55157|1|13052018|||90.71
55158|1|13051870|||66.13
55159|1|13051909|||2.71
55160|1|13051291|||67.01
55161|1|13050978|||52.01
55162|1|13050615|||94.75
55163|1|13051636|||13.63
55164|0|13051030||2018-08-20 15:07:42|46.70
55165|1|13050033|||70.75
55166|0|13051026||2018-08-20 15:07:42|43.71
55167|1|13051665|||31.79
55168|1|13050472|||87.77
55169|0|13051818||2018-08-20 15:07:42|33.49
55170|0|13050764||2018-08-20 15:07:42|50.42
55171|0|13051689||2018-08-20 15:07:42|96.06
55172|1|13049993|||76.95
55173|1|13051009|||22.32
55174|1|13050736|||6.01
55175|1|13051014|||61.82
55176|1|13051791|||72.67
55177|1|13051393|||92.98
55178|1|13050622|||83.90
55179|1|13051522|||11.61
55180|1|13051394|||29.86
55181|1|13051441|||52.49
55182|1|12989334|||21.87
55183|1|13050474|||12.33
55184|1|13050545|||28.44
55185|1|13051381|||86.75
55186|1|13044756|||14.36
55187|1|12989527|||82.11
55188|1|13050616|||74.86
55189|1|13051028|||13.50
55190|1|13050276|||96.62
55191|1|13050879|||54.46
55192|1|13051251|||70.54
55193|1|13051356|||61.00
55194|1|13046953|||27.38
55195|0|13050277||2018-08-20 15:07:42|52.82
55196|1|13050888|||66.63
55197|1|13050930|||97.89
55198|1|13051307|||1.61
55199|1|13049967|||13.27
55200|1|13050274|||48.98
55201|1|12989567|||64.47
55202|1|13051767|||50.08
55203|1|13051458|||18.36
55204|0|13050353||2018-08-20 15:07:42|22.68
55205|0|13050696||2018-08-20 15:07:42|80.99
55206|1|13051796|||7.35
55207|1|13051448|||29.86
55208|1|13051290|||90.12
55209|1|13051243|||33.21
55210|1|13051422|||54.75
55211|1|12989292|||33.44
55212|1|13051694|||41.89
55213|1|13050490|||60.60
55214|1|13048527|||70.15
55215|1|13050509|||33.11
55216|1|13052053|||4.48
55217|1|13050304|||97.71
55218|1|13051195|||40.97
55219|1|13044686|||58.27
55220|1|13051917|||14.09
55221|1|13051725|||43.94
55222|1|13050931|||22.23
55223|1|13050897|||71.34
55224|1|12989605|||10.55
55225|1|13051399|||62.22
55226|1|13051501|||46.23
55227|1|13049593|||88.81
55228|1|13051792|||70.63
55229|1|13051459|||31.90
55230|0|13047802||2018-08-20 15:07:42|15.39
55231|0|13051874||2018-08-20 15:07:42|53.63
55232|1|13050280|||24.69
55233|1|13051182|||6.35
55234|1|13051746|||35.13
55235|1|13051405|||21.79
55236|1|13051693|||26.03
55237|1|13050202|||50.53
55238|1|13050792|||68.17
55239|1|13049887|||51.00
55240|1|13050794|||66.93
55241|1|13050694|||59.00
55242|1|13050225|||17.06
55243|1|9886820|||4.42
55244|0|12679506||2018-08-20 15:07:42|60.55
55245|1|9883892|||79.80
55246|1|9883887|||66.55
55247|1|12987475|||7.23
55248|1|9883789|||32.89
55249|1|9889048|||94.45
55250|1|9886758|||42.37
55251|1|9889477|||18.96
55252|1|12988178|||93.86
55253|1|9889069|||29.63
55254|1|9889625|||68.16
55255|1|9886699|||9.57
55256|1|9886867|||81.67
55257|1|9889364|||0.81
55258|1|9889182|||27.09
55259|1|9883783|||51.98
55260|1|9890740|||99.66
55261|1|9889655|||13.21
55262|1|9886693|||59.95
55263|1|12984877|||69.15
55264|0|9889117||2018-08-20 15:07:42|89.73
55265|1|9889484|||70.67
55266|1|9888852|||56.16
55267|1|9883435|||98.43
